uniqueid,plotid,timestamp,"Nitrate-N Concentration, mg N / L"
DPAC,NE,2014-05-30 05:00:00,12.939
DPAC,SE,2014-05-30 05:00:00,14.128
DPAC,NW,2014-05-30 05:00:00,15.021
DPAC,NE,2014-06-03 05:00:00,17.992
DPAC,NW,2014-06-03 05:00:00,27.592
DPAC,SE,2014-06-03 05:00:00,19.28
DPAC,SW,2014-06-03 05:00:00,17.006
DPAC,SE,2014-06-06 05:00:00,23.925
DPAC,SW,2014-06-06 05:00:00,27.651
DPAC,NW,2014-06-06 05:00:00,24.947
DPAC,NE,2014-06-06 05:00:00,18.32
DPAC,NE,2014-06-09 05:00:00,26.581
DPAC,SW,2014-06-09 05:00:00,26.677
DPAC,SE,2014-06-09 05:00:00,20.824
DPAC,NW,2014-06-09 05:00:00,23.482
DPAC,SE,2014-06-20 05:00:00,23.049
DPAC,SW,2014-06-20 05:00:00,24.402
DPAC,NE,2014-06-20 05:00:00,28.327
DPAC,NW,2014-06-20 05:00:00,26.172
DPAC,NW,2014-06-25 05:00:00,22.421
DPAC,NE,2014-06-25 05:00:00,24.274
DPAC,SW,2014-06-25 05:00:00,23.288
DPAC,SE,2014-06-25 05:00:00,20.322
DPAC,NW,2014-07-01 05:00:00,18.297
DPAC,SE,2014-07-01 05:00:00,14.314
DPAC,NE,2014-07-01 05:00:00,18.391
DPAC,SW,2014-07-01 05:00:00,21.162
DPAC,SE,2014-07-09 05:00:00,12.8
DPAC,NW,2014-07-09 05:00:00,14.854
DPAC,NE,2014-07-09 05:00:00,17.589
DPAC,SW,2014-07-09 05:00:00,18.749
DPAC,NE,2014-07-15 05:00:00,17.512
DPAC,SE,2014-07-15 05:00:00,11.013
DPAC,NW,2014-07-15 05:00:00,16.545
DPAC,SW,2014-07-15 05:00:00,17.976
DPAC,SE,2014-07-21 05:00:00,8.333
DPAC,NW,2014-07-21 05:00:00,16.695
DPAC,SW,2014-07-21 05:00:00,14.142
DPAC,NE,2014-07-21 05:00:00,11.49
DPAC,SE,2014-08-05 05:00:00,7.926
DPAC,NE,2014-08-05 05:00:00,8.591
DPAC,SW,2014-08-05 05:00:00,14.596
DPAC,SE,2014-08-08 05:00:00,6.202
DPAC,NW,2014-08-08 05:00:00,9.896
DPAC,SW,2014-08-08 05:00:00,8.704
DPAC,NE,2014-08-08 05:00:00,4.547
DPAC,NE,2014-08-12 05:00:00,4.569
DPAC,SW,2014-08-12 05:00:00,8.813
DPAC,SW,2014-08-19 05:00:00,8.247
DPAC,NE,2014-08-19 05:00:00,4.557
DPAC,SW,2014-08-26 05:00:00,5.677
DPAC,SE,2014-08-26 05:00:00,2.07
DPAC,NE,2014-08-26 05:00:00,3.031
DPAC,NW,2014-08-26 05:00:00,6.326
DPAC,SE,2014-08-29 05:00:00,0.806
DPAC,SW,2014-08-29 05:00:00,6.611
DPAC,NW,2014-08-29 05:00:00,5.923
DPAC,NE,2014-08-29 05:00:00,2.33
DPAC,NW,2014-09-03 05:00:00,7.109
DPAC,SW,2014-09-03 05:00:00,5.764
DPAC,SE,2014-09-03 05:00:00,0.525
DPAC,NE,2014-09-03 05:00:00,1.9
DPAC,NE,2014-09-05 05:00:00,1.569
DPAC,SW,2014-09-05 05:00:00,5.293
DPAC,SW,2014-09-10 05:00:00,5.412
DPAC,NE,2014-09-10 05:00:00,2.14
DPAC,NE,2014-09-12 05:00:00,1.772
DPAC,SE,2014-09-12 05:00:00,1.186
DPAC,NE,2014-09-16 05:00:00,1.718
DPAC,SW,2014-09-16 05:00:00,1.425
DPAC,SW,2014-09-19 05:00:00,1.723
DPAC,NE,2014-09-23 05:00:00,2.294
DPAC,SW,2014-09-23 05:00:00,1.463
DPAC,SW,2014-10-01 05:00:00,1.319
DPAC,NE,2014-10-01 05:00:00,2.646
DPAC,SW,2014-10-06 05:00:00,1.079
DPAC,NE,2014-10-06 05:00:00,2.691
DPAC,SW,2014-10-09 05:00:00,1.074
DPAC,NE,2014-10-09 05:00:00,2.451
DPAC,NE,2014-10-13 05:00:00,2.458
DPAC,SW,2014-10-13 05:00:00,0.678
DPAC,SW,2014-10-17 05:00:00,2.972
DPAC,SE,2014-10-17 05:00:00,1.211
DPAC,NW,2014-10-17 05:00:00,5.423
DPAC,NE,2014-10-17 05:00:00,3.839
DPAC,NE,2014-10-22 05:00:00,3.297
DPAC,SW,2014-10-22 05:00:00,3.442
DPAC,SE,2014-10-22 05:00:00,1.792
DPAC,NW,2014-10-22 05:00:00,4.547
DPAC,SW,2014-10-28 05:00:00,3.777
DPAC,NW,2014-10-28 05:00:00,5.437
DPAC,NE,2014-10-28 05:00:00,4.277
DPAC,NE,2014-10-31 05:00:00,3.031
DPAC,NW,2014-10-31 05:00:00,4.458
DPAC,SW,2014-10-31 05:00:00,4.56
DPAC,SE,2014-11-06 05:00:00,1.532
DPAC,SW,2014-11-06 05:00:00,5.1
DPAC,NE,2014-11-06 05:00:00,3.927
DPAC,NW,2014-11-06 05:00:00,5.579
DPAC,SE,2014-11-14 05:00:00,3.893
DPAC,NE,2014-11-14 05:00:00,5.606
DPAC,NW,2014-11-14 05:00:00,7.142
DPAC,SW,2014-11-14 05:00:00,4.52
DPAC,SE,2014-11-24 05:00:00,7.445
DPAC,SW,2014-11-24 05:00:00,5.314
DPAC,NE,2014-11-24 05:00:00,6.575
DPAC,NW,2014-11-24 05:00:00,5.795
DPAC,NE,2014-12-01 05:00:00,5.844
DPAC,SW,2014-12-01 05:00:00,6.905
DPAC,SE,2014-12-01 05:00:00,11.206
DPAC,NW,2014-12-01 05:00:00,6.18
DPAC,NE,2014-12-05 05:00:00,6.367
DPAC,SW,2014-12-05 05:00:00,6.269
DPAC,NW,2014-12-05 05:00:00,5.966
DPAC,SE,2014-12-05 05:00:00,5.551
DPAC,SW,2014-12-10 05:00:00,6.093
DPAC,NE,2014-12-10 05:00:00,6.439
DPAC,SW,2014-12-15 05:00:00,5.962
DPAC,NE,2014-12-15 05:00:00,6.614
DPAC,NE,2014-12-18 05:00:00,6.176
DPAC,SW,2014-12-18 05:00:00,5.931
DPAC,SW,2014-12-23 05:00:00,6.208
DPAC,NE,2014-12-23 05:00:00,6.513
DPAC,SW,2015-01-05 05:00:00,6.904
DPAC,NE,2015-01-05 05:00:00,6.996
DPAC,SE,2015-01-05 05:00:00,7.04
DPAC,NE,2015-01-12 05:00:00,6.04
DPAC,SW,2015-01-12 05:00:00,6.227
DPAC,NE,2015-01-21 05:00:00,6.375
DPAC,SE,2015-01-21 05:00:00,4.677
DPAC,SW,2015-01-21 05:00:00,5.272
DPAC,SW,2015-01-28 05:00:00,6.52
DPAC,NE,2015-01-28 05:00:00,6.833
DPAC,NE,2015-01-30 05:00:00,7.009
DPAC,SW,2015-01-30 05:00:00,6.991
DPAC,SW,2015-02-03 05:00:00,6.887
DPAC,NE,2015-02-03 05:00:00,6.997
DPAC,NE,2015-02-06 05:00:00,7.268
DPAC,SW,2015-02-06 05:00:00,6.831
DPAC,SE,2015-02-10 05:00:00,6.308
DPAC,NE,2015-02-10 05:00:00,6.917
DPAC,SW,2015-02-10 05:00:00,6.519
DPAC,NW,2015-02-10 05:00:00,7.052
DPAC,NE,2015-02-13 05:00:00,7.156
DPAC,SW,2015-02-13 05:00:00,6.88
DPAC,SW,2015-02-17 05:00:00,7.614
DPAC,NE,2015-02-17 05:00:00,7.894
DPAC,NE,2015-03-04 05:00:00,8.176
DPAC,SW,2015-03-04 05:00:00,7.19
DPAC,SW,2015-03-11 05:00:00,5.205
DPAC,NE,2015-03-11 05:00:00,3.215
DPAC,NW,2015-03-11 05:00:00,3.042
DPAC,SE,2015-03-11 05:00:00,3.786
DPAC,SE,2015-03-13 05:00:00,4.156
DPAC,SW,2015-03-13 05:00:00,5.845
DPAC,NE,2015-03-13 05:00:00,4.853
DPAC,NW,2015-03-13 05:00:00,4.96
DPAC,SW,2015-03-16 05:00:00,7.603
DPAC,NE,2015-03-16 05:00:00,6.165
DPAC,SE,2015-03-16 05:00:00,6.424
DPAC,NW,2015-03-16 05:00:00,6.984
DPAC,SE,2015-03-19 05:00:00,7.223
DPAC,SW,2015-03-19 05:00:00,7.847
DPAC,NW,2015-03-19 05:00:00,7.907
DPAC,NE,2015-03-19 05:00:00,7.379
DPAC,SE,2015-03-25 05:00:00,8.614
DPAC,NW,2015-03-25 05:00:00,7.364
DPAC,NE,2015-03-25 05:00:00,7.042
DPAC,SW,2015-03-25 05:00:00,7.754
DPAC,SW,2015-03-27 05:00:00,7.954
DPAC,SE,2015-03-27 05:00:00,7.997
DPAC,NE,2015-03-27 05:00:00,8.508
DPAC,NW,2015-03-27 05:00:00,8.124
DPAC,SE,2015-03-31 05:00:00,7.862
DPAC,NE,2015-03-31 05:00:00,6.913
DPAC,NW,2015-03-31 05:00:00,6.784
DPAC,SW,2015-03-31 05:00:00,7.588
DPAC,SW,2015-04-02 05:00:00,7.668
DPAC,NW,2015-04-02 05:00:00,7.98
DPAC,SE,2015-04-02 05:00:00,5.716
DPAC,NE,2015-04-02 05:00:00,7.343
DPAC,NE,2015-04-06 05:00:00,8.159
DPAC,SW,2015-04-06 05:00:00,8.341
DPAC,SE,2015-04-06 05:00:00,5.888
DPAC,SW,2015-04-10 05:00:00,7.8
DPAC,NE,2015-04-10 05:00:00,6.708
DPAC,NW,2015-04-10 05:00:00,7.227
DPAC,SE,2015-04-10 05:00:00,5.088
DPAC,SE,2015-04-14 05:00:00,7.154
DPAC,SW,2015-04-14 05:00:00,8.13
DPAC,NE,2015-04-14 05:00:00,7.351
DPAC,NW,2015-04-14 05:00:00,7.161
DPAC,NE,2015-04-17 05:00:00,7.683
DPAC,NW,2015-04-17 05:00:00,8.446
DPAC,SE,2015-04-17 05:00:00,6.565
DPAC,SW,2015-04-17 05:00:00,6.084
DPAC,NE,2015-04-24 05:00:00,8.614
DPAC,SW,2015-04-24 05:00:00,4.202
DPAC,NW,2015-04-24 05:00:00,7.775
DPAC,SE,2015-04-24 05:00:00,5.029
DPAC,SW,2015-04-28 05:00:00,7.164
DPAC,NW,2015-04-28 05:00:00,7.839
DPAC,SE,2015-04-28 05:00:00,7.107
DPAC,NE,2015-04-28 05:00:00,7.899
DPAC,SE,2015-05-03 05:00:00,5.863
DPAC,SW,2015-05-03 05:00:00,6.592
DPAC,NW,2015-05-03 05:00:00,6.445
DPAC,NE,2015-05-03 05:00:00,8.142
DPAC,SW,2015-05-05 05:00:00,7.2
DPAC,SE,2015-05-05 05:00:00,5.448
DPAC,NW,2015-05-05 05:00:00,6.092
DPAC,NE,2015-05-05 05:00:00,6.098
DPAC,NW,2015-05-11 05:00:00,7.15
DPAC,NE,2015-05-11 05:00:00,6.467
DPAC,SE,2015-05-11 05:00:00,7.623
DPAC,SW,2015-05-11 05:00:00,6.837
DPAC,NE,2015-05-15 05:00:00,7.625
DPAC,NW,2015-05-15 05:00:00,7.261
DPAC,SW,2015-05-15 05:00:00,8.878
DPAC,SE,2015-05-15 05:00:00,5.762
DPAC,SE,2015-05-27 05:00:00,5.865
DPAC,NE,2015-05-27 05:00:00,7.356
DPAC,SW,2015-05-27 05:00:00,7.46
DPAC,NW,2015-05-27 05:00:00,7.044
DPAC,SW,2015-06-02 05:00:00,6.647
DPAC,NE,2015-06-02 05:00:00,8.36
DPAC,NW,2015-06-02 05:00:00,8.045
DPAC,SE,2015-06-02 05:00:00,7.731
DPAC,SE,2015-06-05 05:00:00,5.16
DPAC,NE,2015-06-05 05:00:00,7.882
DPAC,SW,2015-06-05 05:00:00,8.043
DPAC,NW,2015-06-05 05:00:00,9.428
DPAC,SE,2015-06-09 05:00:00,5.754
DPAC,NW,2015-06-09 05:00:00,8.811
DPAC,NE,2015-06-09 05:00:00,7.781
DPAC,NE,2015-06-17 05:00:00,4.262
DPAC,NW,2015-06-17 05:00:00,6.666
DPAC,SE,2015-06-17 05:00:00,2.923
DPAC,NE,2015-06-23 05:00:00,4.317
DPAC,NW,2015-06-23 05:00:00,5.713
DPAC,SW,2015-06-23 05:00:00,5.65
DPAC,SE,2015-06-23 05:00:00,3.984
DPAC,NE,2015-06-29 05:00:00,6.622
DPAC,SW,2015-06-29 05:00:00,6.358
DPAC,NW,2015-06-29 05:00:00,3.941
DPAC,SE,2015-06-29 05:00:00,5.45
DPAC,SW,2015-07-10 05:00:00,5.867
DPAC,SE,2015-07-10 05:00:00,4.244
DPAC,NW,2015-07-10 05:00:00,5.42
DPAC,NE,2015-07-10 05:00:00,6.294
DPAC,NE,2015-07-13 05:00:00,4.654
DPAC,SE,2015-07-13 05:00:00,3.449
DPAC,NW,2015-07-13 05:00:00,3.089
DPAC,SW,2015-07-13 05:00:00,4.305
DPAC,NE,2015-07-16 05:00:00,4.049
DPAC,SW,2015-07-16 05:00:00,4.225
DPAC,SE,2015-07-16 05:00:00,2.858
DPAC,NW,2015-07-16 05:00:00,4.118
DPAC,NE,2015-07-20 05:00:00,4.22
DPAC,SE,2015-07-20 05:00:00,2.977
DPAC,SW,2015-07-20 05:00:00,4.174
DPAC,NW,2015-07-20 05:00:00,3.65
DPAC,SW,2015-07-23 05:00:00,4.007
DPAC,NW,2015-07-23 05:00:00,3.745
DPAC,NE,2015-07-23 05:00:00,4.928
DPAC,SE,2015-07-23 05:00:00,3.073
DPAC,SE,2015-08-03 05:00:00,2.71
DPAC,NE,2015-08-03 05:00:00,4.972
DPAC,SW,2015-08-03 05:00:00,4.196
DPAC,NW,2015-08-03 05:00:00,3.319
DPAC,NW,2015-08-10 05:00:00,0.882
DPAC,NE,2015-08-10 05:00:00,3.117
DPAC,SW,2015-08-10 05:00:00,1.809
DPAC,SE,2015-08-10 05:00:00,1.27
DPAC,SE,2015-08-17 05:00:00,2.065
DPAC,SW,2015-08-17 05:00:00,1.479
DPAC,NE,2015-08-17 05:00:00,1.668
DPAC,NE,2015-08-21 05:00:00,1.49
DPAC,SW,2015-08-21 05:00:00,1.485
DPAC,NE,2015-09-04 05:00:00,1.384
DPAC,SW,2015-09-04 05:00:00,1.324
DPAC,NE,2015-09-08 05:00:00,1.25
DPAC,SW,2015-09-08 05:00:00,0.71
DPAC,SW,2015-09-11 05:00:00,0.803
DPAC,NE,2015-09-11 05:00:00,1.385
DPAC,SW,2015-09-15 05:00:00,0.654
DPAC,NE,2015-09-15 05:00:00,1.378
DPAC,SW,2015-09-18 05:00:00,0.99
DPAC,NE,2015-09-18 05:00:00,1.418
DPAC,SW,2015-09-21 05:00:00,1.331
DPAC,NE,2015-09-21 05:00:00,2.152
DPAC,NE,2015-09-28 05:00:00,2.653
DPAC,SW,2015-09-28 05:00:00,1.228
DPAC,SW,2015-10-01 05:00:00,1.113
DPAC,NE,2015-10-01 05:00:00,2.03
DPAC,SW,2015-10-05 05:00:00,1.122
DPAC,NE,2015-10-05 05:00:00,2.163
DPAC,NE,2015-10-08 05:00:00,2.1
DPAC,SW,2015-10-08 05:00:00,1.011
DPAC,SW,2015-10-12 05:00:00,0.925
DPAC,NE,2015-10-12 05:00:00,2.011
DPAC,NE,2015-10-19 05:00:00,1.995
DPAC,SW,2015-10-19 05:00:00,0.928
DPAC,NE,2015-10-26 05:00:00,2.391
DPAC,SW,2015-10-26 05:00:00,0.684
DPAC,SW,2015-10-29 05:00:00,0.681
DPAC,NE,2015-10-29 05:00:00,3.246
DPAC,NE,2015-11-06 05:00:00,3.979
DPAC,SW,2015-11-06 05:00:00,0.786
DPAC,NE,2015-11-10 05:00:00,3.573
DPAC,SW,2015-11-10 05:00:00,0.614
DPAC,NE,2015-11-13 05:00:00,3.475
DPAC,SW,2015-11-13 05:00:00,1.041
DPAC,NE,2015-11-17 05:00:00,3.559
DPAC,SW,2015-11-17 05:00:00,0.925
DPAC,NE,2015-11-23 05:00:00,3.574
DPAC,SW,2015-11-23 05:00:00,0.929
DPAC,SW,2015-11-30 05:00:00,0.511
DPAC,SE,2015-11-30 05:00:00,3.668
DPAC,NE,2015-11-30 05:00:00,3.516
DPAC,SE,2015-12-03 05:00:00,2.554
DPAC,NE,2015-12-03 05:00:00,3.982
DPAC,SW,2015-12-03 05:00:00,1.93
DPAC,SE,2015-12-08 05:00:00,2.327
DPAC,NE,2015-12-08 05:00:00,3.621
DPAC,SW,2015-12-08 05:00:00,1.249
DPAC,NE,2015-12-11 05:00:00,3.222
DPAC,SW,2015-12-11 05:00:00,1.113
DPAC,SE,2015-12-11 05:00:00,2.091
DPAC,SW,2015-12-14 05:00:00,0.972
DPAC,NE,2015-12-14 05:00:00,3.271
DPAC,SW,2015-12-18 05:00:00,0.887
DPAC,NE,2015-12-18 05:00:00,3.332
